Voltage_measured,Current_measured,Temperature_measured,Time,Battery,Current_charge,Voltage_charge,Cycle,Capacity,SOC,SOH,SOC_Bin,Operation_Type
0.4169712228060487,0.4133789107957638,0.4132223340223626,0.0728361942644824,4961,0.8341476929445436,0.8103813914828369,0.466902158313476,0.533097841686524,41.69712228060487,82.993315,"(40.0, 50.0]",Charging
0.4644838961378876,0.9960785156817084,0.329061273985917,0.0317531607257257,4616,0.9998338870431892,0.9251145190201157,0.9167682580724158,0.083231741927584,46.44838961378876,66.607165,"(40.0, 50.0]",Charging
0.501618100142655,0.864820138206846,0.0771460319867768,0.1963495571642577,142,0.8691860465116279,0.9191396136227844,0.1589881592076543,0.8410118407923457,50.1618100142655,94.20893,"(50.0, 60.0]",Charging
0.5001669566187321,0.7567991637678795,0.3274723926645677,0.725457553182669,5003,0.7606312292358804,0.8466440948018323,0.9813891774232758,0.018610822576724,50.016695661873214,64.25338,"(50.0, 60.0]",Charging
0.5020946689901025,0.7657497718393598,0.3292442313490538,0.6031992281581768,6058,0.7698504983388704,0.856004779924318,0.7222564863956284,0.2777435136043718,50.20946689901026,73.69216,"(50.0, 60.0]",Charging
0.487766567491432,0.9960109487948736,0.380062821565769,0.2169415878678562,4032,0.9985049833887044,0.9657438757219678,0.4689653297965202,0.5310346702034796,48.77665674914321,82.918165,"(40.0, 50.0]",Charging
0.499329065045821,0.754923699856354,0.04880608187797,0.8677085816472939,7095,0.7589867109634552,0.8426608245369449,0.7950239817946736,0.2049760182053261,49.9329065045821,71.04164,"(40.0, 50.0]",Charging
0.5021077406227439,0.7696477702533807,0.357763577979015,0.6512002212445617,3198,0.7734717607973423,0.8585939055964948,0.4903906037981848,0.5096093962018153,50.2107740622744,82.13776,"(50.0, 60.0]",Charging
0.5011442706108847,0.7890198498786538,0.3337664034407261,0.4626482038622223,5328,0.7926910299003322,0.8679545907189803,0.9907184737308028,0.0092815262691972,50.114427061088485,63.913565000000006,"(50.0, 60.0]",Charging
0.5008357655009216,0.7454723460732968,0.3154022580398922,0.9960832059239124,6286,0.7496677740863787,0.0023899621589324,0.2112586018670672,0.7887413981329325,50.08357655009217,92.305005,"(50.0, 60.0]",Charging
0.4990342006472715,0.7913966440524307,0.0393707650506561,0.3649955720585199,7289,0.795797342192691,0.8653654650468035,0.6137110168003655,0.3862889831996343,49.90342006472716,77.645875,"(40.0, 50.0]",Charging
0.449605599267892,0.7459737180923626,0.5161818758125343,0.1369116178074142,3183,0.8341476929445436,0.8103813914828369,0.0260586931792209,0.9739413068207792,44.9605599267892,99.05082,"(40.0, 50.0]",Charging
0.5003923542063237,0.8132262919211195,0.3466752349031498,0.3622717017428092,4776,0.8167774086378737,0.8789085839474208,0.1158578544855997,0.8841421455144005,50.03923542063238,95.77993,"(50.0, 60.0]",Charging
0.5003912283010018,0.9724500679977928,0.3979606221881005,0.1602707768710328,4893,0.9759136212624584,0.9713204540928102,0.7762348451955626,0.2237651548044374,50.03912283010019,71.726025,"(50.0, 60.0]",Charging
0.5003775781855294,0.9788664682168864,0.399328752155681,0.2839040237098449,4088,0.982059800664452,0.9766978689504084,0.5416835451847595,0.4583164548152407,50.03775781855296,80.26944,"(50.0, 60.0]",Charging
0.4414325613598623,0.7457194222366367,0.0539984762040863,0.3612216774194025,293,0.8341476929445436,0.8103813914828369,0.7181269862143631,0.2818730137856369,44.14325613598624,73.842575,"(40.0, 50.0]",Charging
0.4310581070432738,0.4127107379924644,0.418956157639736,0.1039683062728693,5314,0.8341476929445436,0.8103813914828369,0.0642328564245416,0.9357671435754586,43.10581070432738,97.660345,"(40.0, 50.0]",Charging
0.4990781987459715,0.756326366280812,0.0328944100038035,0.1437934365530659,3411,0.7594352159468438,0.8426608245369449,0.6596285934427935,0.3403714065572065,49.907819874597145,75.97335000000001,"(40.0, 50.0]",Charging
0.5011326683890277,0.7521680754127701,0.316820959575808,0.8254065586035122,5388,0.7553156146179402,0.846444931288588,0.1742902202789029,0.825709779721097,50.11326683890278,93.65156,"(50.0, 60.0]",Charging
0.5002163848469432,0.8239961255592262,0.0597116396218797,0.3167649785831086,6872,0.827906976744186,0.889663413662617,0.6530177966728717,0.3469822033271283,50.02163848469433,76.214145,"(50.0, 60.0]",Charging
0.499143311169616,0.7633906727052213,0.3189036057412102,0.6420985623447782,3761,0.7673255813953489,0.8476399123680544,0.7957055284622262,0.2042944715377737,49.914331116961606,71.016815,"(40.0, 50.0]",Charging
0.4928445873904831,0.996400223092182,0.1121024083224457,0.0292965105085158,682,1.0,0.9896434973112924,0.1506181072330289,0.849381892766971,49.28445873904831,94.513805,"(40.0, 50.0]",Charging
0.5011061372650587,0.7576137320968114,0.3251300763074714,0.6611380174708887,5567,0.7611295681063123,0.849631547500498,0.8869329864606259,0.1130670135393738,50.11061372650588,67.6939,"(50.0, 60.0]",Charging
0.4991917752146881,0.7599423900978708,0.632189269322403,0.6442361382693472,1281,0.7636544850498339,0.8450507866958773,0.3845434550174395,0.6154565449825606,49.91917752146882,85.99319,"(40.0, 50.0]",Charging
0.5016939067120152,0.7634518746105716,0.0455378998472525,0.7541417035553952,44,0.7674916943521595,0.856004779924318,0.7662793221211929,0.233720677878807,50.16939067120152,72.08865,"(50.0, 60.0]",Charging
0.4994430402228952,0.7587965985392798,0.009963839987199,0.92281082637931,3483,0.7628405315614618,0.8450507866958773,0.5775271345485683,0.422472865451432,49.94430402228952,78.96385500000001,"(40.0, 50.0]",Charging
0.5020712570494793,0.7636331234827947,0.0413691972087231,0.0697989804226846,841,0.7674086378737541,0.856004779924318,0.4752067323907353,0.5247932676092646,50.20712570494794,82.690825,"(50.0, 60.0]",Charging
0.5004162536750413,0.9964903730905342,0.3829576001865106,0.1851233552122292,4772,1.0,0.9852619000199164,0.0377029145626,0.9622970854374,50.04162536750414,98.626685,"(50.0, 60.0]",Charging
0.5018684234102512,0.7701724175128205,0.3236888006174976,0.5592812213779406,5986,0.774734219269103,0.8585939055964948,0.5184155556815391,0.4815844443184611,50.18684234102512,81.11696500000001,"(50.0, 60.0]",Charging
0.5018158590306803,0.77912544010758,0.0491257392929221,0.4216648117161269,7557,0.7832558139534884,0.866162119099781,0.069977340803945,0.930022659196055,50.18158590306804,97.451105,"(50.0, 60.0]",Charging
0.4607311950110901,0.992575370057776,0.344665198804415,0.0116001806855235,6074,0.9987541528239204,0.9191396136227844,0.5256731697520666,0.4743268302479333,46.07311950110902,80.85261,"(40.0, 50.0]",Charging
0.5010891257855715,0.7839432978681049,0.0619612971992767,0.3936161294088428,4300,0.7875415282392026,0.8647679745070703,0.0760011700913986,0.9239988299086016,50.10891257855715,97.23169,"(50.0, 60.0]",Charging
0.5010860117224967,0.810224886712215,0.3355659692457635,0.3919567027646419,2660,0.813953488372093,0.8797052380003983,0.5931667431033036,0.4068332568966963,50.10860117224968,78.39419,"(50.0, 60.0]",Charging
0.4991700132836332,0.82415227020536,0.3282922954185249,0.3473034940945836,3282,0.8286544850498339,0.8854809798844852,0.7748477295710676,0.2251522704289326,49.91700132836333,71.77655,"(40.0, 50.0]",Charging
0.4991182788592124,0.8551805001421545,0.6395845855135086,0.3550489948189248,1310,0.8596345514950167,0.9032065325632346,0.6836915148194875,0.3163084851805127,49.91182788592124,75.09687000000001,"(40.0, 50.0]",Charging
0.5012808402837664,0.7518939636682228,0.6250476264069275,0.7186450582259746,1385,0.7553156146179402,0.846444931288588,0.5102615670411993,0.4897384329588006,50.12808402837665,81.41397,"(50.0, 60.0]",Charging
0.5002554622316848,0.8775180486328508,0.0738155200917994,0.1833815719067471,6954,0.88156146179402,0.9251145190201157,0.2687900631731302,0.7312099368268699,50.02554622316848,90.20945,"(50.0, 60.0]",Charging
0.4629009231047436,0.9961495750992306,0.6200803115679988,0.0357710751019729,2994,1.0,0.9283011352320256,0.1526600018311848,0.8473399981688152,46.29009231047437,94.43943,"(40.0, 50.0]",Charging
0.5011348738748989,0.7535551479527346,0.3142482465392552,0.7514785608788112,5382,0.7573089700996678,0.8474407488548099,0.7787751679810062,0.2212248320189938,50.1134873874899,71.633495,"(50.0, 60.0]",Charging
0.5018582106003311,0.7558488937373989,0.0343165880672052,0.741101621557369,7459,0.7600664451827243,0.8510256920932086,0.7806977747535622,0.2193022252464378,50.18582106003312,71.56346500000001,"(50.0, 60.0]",Charging
0.4993357776954392,0.7950977063367743,0.0553899112429168,0.4177668737106352,7071,0.7993687707641196,0.8677554272057361,0.4817742890397549,0.5182257109602448,49.93357776954392,82.451605,"(40.0, 50.0]",Charging
0.4725126719363254,0.9964687963378018,0.3504597784623324,0.0730513753054059,4155,1.0,0.9412467635929098,0.8537372024685029,0.1462627975314971,47.25126719363254,68.90304,"(40.0, 50.0]",Charging
0.4674575348571296,0.4135051176666069,0.3167557480704404,0.0079953436597433,6432,0.8341476929445436,0.8103813914828369,0.550119212326976,0.4498807876730242,46.74575348571296,79.962175,"(40.0, 50.0]",Charging
0.5018009975735827,0.7913650239544379,0.3677790021844537,0.5215546608370597,3203,0.7952990033222591,0.8711412069308903,0.9233421291517894,0.0766578708482106,50.18009975735826,66.367715,"(50.0, 60.0]",Charging
0.5012336240873565,0.7591839385099909,0.3399171461339401,0.7064916737045718,2826,0.7629568106312292,0.8506273650667199,0.2657842570544198,0.7342157429455802,50.12336240873566,90.318935,"(50.0, 60.0]",Charging
0.5018242937983872,0.7601031044178376,0.041011289884133,0.8587326298848198,183,0.7641528239202658,0.8536148177653854,0.4809683755482744,0.5190316244517257,50.18242937983873,82.48096000000001,"(50.0, 60.0]",Charging
0.5017594019793125,0.7674611538080098,0.038759233947006,0.5111185652157074,7461,0.7716611295681063,0.8585939055964948,0.0171788195886258,0.982821180411374,50.17594019793125,99.374265,"(50.0, 60.0]",Charging
0.5004972778238619,0.7854408077740556,0.3640071184910738,0.5189882017381414,4105,0.7895348837209303,0.8637721569408485,0.6358554495112562,0.3641445504887441,50.0497277823862,76.839275,"(50.0, 60.0]",Charging
0.4990820474771872,0.7713730606754652,0.3116011463614736,0.5606099273329557,3974,0.7753820598006644,0.8526190001991636,0.4640116591838379,0.5359883408161623,49.90820474771872,83.0986,"(40.0, 50.0]",Charging
0.5018152215170402,0.8268961264934294,0.3581071450048294,0.3360831153408276,6231,0.8316112956810632,0.8914558852818164,0.4716622779087869,0.5283377220912129,50.18152215170403,82.81993,"(50.0, 60.0]",Charging
0.0392748186184429,0.7463250879405083,0.0544524453355313,0.8768866815783677,4408,0.7496843853820598,0.0,0.5343255865796941,0.4656744134203061,3.927481861844293,80.53744999999999,"(-0.001, 10.0]",Charging
0.4991361105415516,0.7717603739567356,0.052080233425228,0.5824079146692557,7073,0.7759136212624584,0.8526190001991636,0.3157827402184326,0.6842172597815674,49.91361105415517,88.497765,"(40.0, 50.0]",Charging
0.5013514624326593,0.76468547057068,0.0502986005456849,0.6614154050584367,199,0.7679401993355481,0.8540131447918741,0.7126621212834601,0.2873378787165401,50.135146243265936,74.04163,"(50.0, 60.0]",Charging
0.500540916978913,0.93349665935514,0.3750682068655186,0.2775811395666264,6441,0.9365448504983388,0.94761999601673,0.4174548151031839,0.582545184896816,50.0540916978913,84.79441,"(50.0, 60.0]",Charging
0.4993476361807886,0.7863573258128144,0.3240519458082431,0.5060058895642463,3806,0.7904152823920266,0.8627763393746266,0.699681986069543,0.3003180139304573,49.93476361807887,74.514425,"(40.0, 50.0]",Charging
0.5019781042626559,0.7745442036607412,0.3115698527578687,0.5571653669072448,5882,0.7789036544850498,0.8611830312686717,0.8857742884906741,0.1142257115093259,50.19781042626559,67.73610500000001,"(50.0, 60.0]",Charging
0.4434713423798238,0.4134024338467334,0.3953939211712035,0.0706279080751769,4539,0.8341476929445436,0.8103813914828369,0.4553114723178805,0.5446885276821194,44.34713423798238,83.4155,"(40.0, 50.0]",Charging
0.4711250000313351,0.9926831817254796,0.3424775967382538,0.049214066961419,6098,0.9987541528239204,0.9368651663015336,0.5863652779907372,0.4136347220092629,47.11250000313352,78.64193,"(40.0, 50.0]",Charging
0.5011757110003409,0.765081440323758,0.324016451283966,0.6027689585080485,5296,0.7682724252491695,0.8540131447918741,0.545604394623894,0.4543956053761062,50.11757110003408,80.126625,"(50.0, 60.0]",Charging
0.5004246627275624,0.8139911246811311,0.6390765497696401,0.435460245718632,2398,0.8176079734219269,0.8830910177255528,0.8223285395367761,0.1776714604632241,50.04246627275625,70.04708500000001,"(50.0, 60.0]",Charging
0.5004877151480505,0.7660014432709467,0.3336800232326729,0.6330633618506749,1922,0.7700996677740863,0.8530173272256523,0.0865970587657951,0.9134029412342052,50.04877151480505,96.84574,"(50.0, 60.0]",Charging
0.499759103763324,0.9152973252163558,0.0609724509560975,0.1890633496496884,3465,0.9200664451827244,0.9460266879107748,0.7466196177545857,0.2533803822454143,49.97591037633241,72.804745,"(40.0, 50.0]",Charging
0.4856844751394648,0.9966164316304804,0.3435403174626068,0.197192904164853,1539,1.0,0.975502887870942,0.2221980779148543,0.777801922085146,48.56844751394648,91.90654,"(40.0, 50.0]",Charging
0.5000123370460311,0.9642852358470144,0.0684646882916787,0.0423380714140398,551,0.969750830564784,0.9788886675960964,0.7610560527864414,0.2389439472135586,50.00123370460311,72.27890500000001,"(50.0, 60.0]",Charging
0.3792307597909703,0.1514523281405201,0.3866925862115252,0.0002267350057497,2696,0.1538205980066445,0.2943636725751842,0.6922471561384294,0.3077528438615708,37.92307597909704,74.785235,"(30.0, 40.0]",Charging
0.4077403556876737,0.4157355539532527,0.4175780148910974,0.4959308322357836,1519,0.8341476929445436,0.8103813914828369,0.4735371146430129,0.526462885356987,40.77403556876738,82.75164000000001,"(40.0, 50.0]",Charging
0.4388323267517529,0.5809710840562723,0.0610900401703252,0.044894363023911,521,0.8341476929445436,0.8103813914828369,0.9652013115895466,0.0347986884104534,43.883232675175286,64.84301500000001,"(40.0, 50.0]",Charging
0.501562108181112,0.8636571491693188,0.3909148263935403,0.2791033051086918,2840,0.8672757475083057,0.9119697271459868,0.7816294277712216,0.2183705722287783,50.15621081811121,71.52953,"(50.0, 60.0]",Charging
0.5001509294709454,0.8575307405122958,0.6488720057893766,0.3642040792520646,2360,0.8611295681063124,0.9131647082254531,0.6182035967269837,0.3817964032730161,50.01509294709455,77.482235,"(50.0, 60.0]",Charging
0.4694731663409403,0.9959322386334316,0.3382459617024568,0.0438732698284291,5362,0.9988372093023256,0.9368651663015336,0.3010789027881093,0.6989210972118907,46.94731663409403,89.033345,"(40.0, 50.0]",Charging
0.5015383329944049,0.8718645747890995,0.3826686715718719,0.290348270699598,5435,0.8755813953488372,0.917347142003585,0.2743619988796004,0.7256380011203996,50.1538332994405,90.006495,"(50.0, 60.0]",Charging
0.5005522614005284,0.7646476597683012,0.0553596191905777,0.859255331253558,4343,0.7684385382059801,0.8530173272256523,0.7267107679294474,0.2732892320705524,50.055226140052845,73.529915,"(50.0, 60.0]",Charging
0.5012578268348185,0.7723501110467121,0.320043451144625,0.5570065692146732,2726,0.7762458471760797,0.8581955785700061,0.8328132393288529,0.1671867606711472,50.12578268348186,69.66518500000001,"(50.0, 60.0]",Charging
0.5004488993096369,0.7574783927035382,0.3134822743120501,0.7300257135798,1907,0.761295681063123,0.8476399123680544,0.0421113478412404,0.9578886521587596,50.04488993096368,98.46611,"(50.0, 60.0]",Charging
0.496021088750614,0.992005014370061,0.37228454042194,0.1710463741948388,6298,0.9987541528239204,0.9798844851623184,0.4739513961823228,0.5260486038176773,49.60210887506141,82.73655,"(40.0, 50.0]",Charging
0.4941177056038531,0.9960593016251142,0.3706579257755589,0.1174388427844611,2286,1.0,0.9830711013742284,0.7100520652236729,0.2899479347763269,49.41177056038531,74.1367,"(40.0, 50.0]",Charging
0.5018020176835348,0.7621252165884604,0.3332872029156401,0.6057613429663206,6125,0.7659634551495017,0.8536148177653854,0.8083316437656461,0.1916683562343539,50.18020176835349,70.556915,"(50.0, 60.0]",Charging
0.5008997408017127,0.7461089926303578,0.6243105096803014,0.7781551867550522,1369,0.7496677740863787,0.0025891256721768,0.1865457059745904,0.8134542940254097,50.08997408017128,93.20516,"(50.0, 60.0]",Charging
0.4169759015763918,0.5811916214125223,0.6655403814264648,0.5160044134297007,1161,0.8341476929445436,0.8103813914828369,0.1705347814609972,0.829465218539003,41.69759015763918,93.78835,"(40.0, 50.0]",Charging
0.5003908779274034,0.9750729763266432,0.3599814358048426,0.2691236373138344,1573,0.9787375415282392,0.9874526986656046,0.5944293546336457,0.4055706453663543,50.039087792740354,78.3482,"(50.0, 60.0]",Charging
0.501790936179963,0.8315343479519358,0.3554635639124456,0.3181442446882033,6318,0.8362292358803987,0.8940450109539932,0.8413171297729372,0.1586828702270626,50.17909361799631,69.355435,"(50.0, 60.0]",Charging
0.5017578525215808,0.8226276137584774,0.3256836640853964,0.3773438026427522,764,0.8274418604651163,0.8940450109539932,0.4895790622274757,0.5104209377725242,50.17578525215809,82.16732,"(50.0, 60.0]",Charging
0.4991024352369674,0.7516772591049626,0.2872375041132313,0.8197350407813364,3263,0.7556810631229236,0.8400716988647681,0.7758083466062201,0.22419165339378,49.91024352369674,71.74156,"(40.0, 50.0]",Charging
0.4994514800436278,0.7672304873062494,0.0429891405653679,0.7333661958903563,3461,0.7712624584717608,0.8502290380402311,0.7422273823625056,0.2577726176374944,49.94514800436279,72.96473,"(40.0, 50.0]",Charging
0.5005106404957714,0.7665976367504488,0.0257658576304464,0.7060960659489219,6922,0.770265780730897,0.8540131447918741,0.53459024357366,0.4654097564263397,50.05106404957716,80.52781,"(50.0, 60.0]",Charging
0.483178730660486,0.9956195177318212,0.3525562261339873,0.194317538262341,5228,0.9988372093023256,0.959370643298148,0.4699466746356608,0.5300533253643394,48.3178730660486,82.88242,"(40.0, 50.0]",Charging
0.5000410740687569,0.754585320389934,0.3152328208237301,0.7609990278956152,1836,0.7588039867109635,0.8454491137223662,0.2821476915060342,0.7178523084939659,50.00410740687569,89.722905,"(50.0, 60.0]",Charging
0.498502217046062,0.7448982444162245,0.3403356043932781,0.8536097867443118,1233,0.7496843853820598,0.0,0.2450133502157407,0.7549866497842592,49.850221704606206,91.075505,"(40.0, 50.0]",Charging
0.4668098875275269,0.9921997395410356,0.3279581601824087,0.0469524476704757,5944,0.9987541528239204,0.9292969527982472,0.2601354500219014,0.7398645499780987,46.6809887527527,90.52469,"(40.0, 50.0]",Charging
0.50024857190124,0.8877585570395286,0.0523862561753578,0.2057010589994432,6868,0.8913621262458472,0.9304919338777136,0.0308252644751109,0.969174735524889,50.024857190124,98.8772,"(50.0, 60.0]",Charging
0.5004407509726405,0.8228276706799311,0.3544504931679595,0.3429317510994983,2234,0.8269102990033222,0.8874726150169289,0.8892550495881825,0.1107449504118174,50.04407509726405,67.60932,"(50.0, 60.0]",Charging
0.4928484704380327,0.9923418384387712,0.3954931521554106,0.2051031182117568,3179,0.9987541528239204,0.9772953594901416,0.9220578289258838,0.0779421710741163,49.28484704380328,66.414495,"(40.0, 50.0]",Charging
0.4492965576379805,0.995778192229519,0.3275760086961405,0.0120955222655531,5180,0.9985049833887044,0.8990240987851025,0.5474237741871852,0.4525762258128145,44.92965576379805,80.06035499999999,"(40.0, 50.0]",Charging
0.5018616151740011,0.7631668068518176,0.0286164660974549,0.7772380792430064,999,0.7672259136212625,0.856004779924318,0.3719744441276552,0.6280255558723444,50.18616151740012,86.45101,"(50.0, 60.0]",Charging
0.5018354686914847,0.7532714370107281,0.3144943336809032,0.759959078629537,6275,0.7572591362126246,0.8484365664210317,0.6687080579406638,0.3312919420593363,50.18354686914848,75.642635,"(50.0, 60.0]",Charging
0.459525088931804,0.9924543717825158,0.3309128692959105,0.0097674445689294,6012,0.9987541528239204,0.9191396136227844,0.2733317858403292,0.7266682141596708,45.9525088931804,90.04402,"(40.0, 50.0]",Charging
0.5005073019590047,0.7828998102581342,0.330382790932841,0.5426406466449089,1814,0.7868770764119601,0.8627763393746266,0.3954315920010443,0.6045684079989557,50.05073019590047,85.596595,"(50.0, 60.0]",Charging
0.5011917483252225,0.7576029990817038,0.3272752107340398,0.7124391002067975,5123,0.7611295681063123,0.849631547500498,0.1925511410518825,0.8074488589481177,50.11917483252226,92.986415,"(50.0, 60.0]",Charging
0.5005835724418618,0.74555881752518,0.624774793406421,0.7977030163335169,1385,0.7496677740863787,0.0025891256721768,0.5102958845974709,0.4897041154025292,50.05835724418619,81.41272,"(50.0, 60.0]",Charging
0.50118239124116,0.7510767123935036,0.3155758126528724,0.8195544292031729,5304,0.7553156146179402,0.846444931288588,0.0919617164323852,0.9080382835676148,50.118239124116,96.650335,"(50.0, 60.0]",Charging
0.5012546488796173,0.779564027379053,0.324918176734104,0.5217308356927299,2654,0.7835548172757475,0.8625771758613822,0.3399317300262556,0.6600682699737443,50.12546488796175,87.61815,"(50.0, 60.0]",Charging
0.5013099761437548,0.865052790356539,0.0768720348429271,0.0785408950736389,348,0.8686046511627907,0.9131647082254531,0.2193368173431595,0.7806631826568406,50.13099761437548,92.01076,"(50.0, 60.0]",Charging
0.5011513712385004,0.751670139270754,0.3486059341340648,0.8979698020029397,4004,0.7556478405315614,0.846444931288588,0.756384472486311,0.2436155275136888,50.11513712385004,72.449065,"(50.0, 60.0]",Charging
0.4603653330159801,0.9922474296298552,0.3236003199749697,0.0398583132671774,5780,0.9987541528239204,0.9191396136227844,0.5380296863334175,0.4619703136665822,46.03653330159801,80.40253,"(40.0, 50.0]",Charging
0.5018772482272537,0.8010620622143281,0.3183020087870518,0.4278418386073793,761,0.8054318936877076,0.8812985461063534,0.0360003519608571,0.9639996480391428,50.18772482272538,98.6887,"(50.0, 60.0]",Charging
0.5009151215425143,0.841380106470402,0.3558460059597005,0.2431185278732931,2420,0.8446843853820598,0.8970324636526589,0.1772692587037215,0.8227307412962788,50.09151215425144,93.54305,"(50.0, 60.0]",Charging
0.5001060752139256,0.752611002880697,0.3359272663915557,0.7665391078139279,2137,0.7568106312292359,0.8444532961561443,0.0794060207544344,0.9205939792455656,50.01060752139256,97.10767,"(50.0, 60.0]",Charging
0.501578374206931,0.8381372513215519,0.3828093900724432,0.39943646229798,3176,0.8427408637873754,0.8990240987851025,0.7628857276166141,0.2371142723833859,50.15783742069311,72.21226,"(50.0, 60.0]",Charging
0.5017752869647747,0.7703015526848012,0.0391257667116551,0.5993994526378487,7316,0.774468438538206,0.8611830312686717,0.8391613008879598,0.1608386991120398,50.17752869647748,69.43396,"(50.0, 60.0]",Charging
0.500464841072731,0.7895390191184231,0.052899695406037,0.3733721965575285,1722,0.7935215946843854,0.8681537542322247,0.2056803517302431,0.794319648269757,50.0464841072731,92.50819,"(50.0, 60.0]",Charging
0.4992611031250698,0.9366955330316727,0.653243661094353,0.2866351036996072,1300,0.9419102990033222,0.956184027086238,0.9041406327965198,0.0958593672034802,49.926110312506985,67.06712,"(40.0, 50.0]",Charging
0.4085483628580243,0.0801161346067143,0.7434674162318891,0.0687301924604001,1356,0.8341476929445436,0.8103813914828369,0.494336710958735,0.5056632890412651,40.85483628580244,81.99402500000001,"(40.0, 50.0]",Charging
0.5012194648699436,0.7740623761673044,0.3156017156168874,0.5487237629100536,2684,0.7780730897009966,0.8593905596494722,0.8988325304626651,0.1011674695373348,50.121946486994375,67.260465,"(50.0, 60.0]",Charging
0.5018565871794589,0.8291616854807216,0.0670410706773725,0.3519337686066204,8,0.8337707641196014,0.9016132244572796,0.7925846898948935,0.2074153101051064,50.18565871794591,71.13049000000001,"(50.0, 60.0]",Charging
0.501776860828925,0.8099217351771151,0.3541464224998842,0.3852669571302613,6121,0.8141362126245847,0.8812985461063534,0.2650803353401783,0.7349196646598217,50.177686082892514,90.344575,"(50.0, 60.0]",Charging
0.5005538306050914,0.766801553921959,0.3585951111512085,0.6544714721978793,4081,0.7705980066445183,0.8530173272256523,0.400256640412821,0.5997433595871791,50.05538306050915,85.420845,"(50.0, 60.0]",Charging
0.5011316326751708,0.752241344118767,0.3535603773994581,0.9268417736278812,4001,0.7554817275747508,0.846444931288588,0.9208358493821672,0.0791641506178324,50.113163267517095,66.45900499999999,"(50.0, 60.0]",Charging
