Voltage_measured,Current_measured,Temperature_measured,Time,Battery,Current_charge,Voltage_charge,Cycle,Capacity,SOC,SOH,SOC_Bin,Operation_Type
0.5015129998974537,0.9133598903899772,0.0767678943914279,0.1582213808060175,7333,0.9188039867109634,0.9571798446524598,0.042679921113547,0.9573200788864532,50.15129998974538,98.4454,"(50.0, 60.0]",Charging
0.4917588894212652,0.9964552054679652,0.3731021809650495,0.254932503123961,5143,0.9988372093023256,0.971121290579566,0.5256042600990734,0.4743957399009268,49.17588894212653,80.85512,"(40.0, 50.0]",Charging
0.5019234868729727,0.7827316247522792,0.0379897202315458,0.4301266582596937,7441,0.7867774086378738,0.8687512447719579,0.8218275032152118,0.1781724967847884,50.19234868729728,70.065335,"(50.0, 60.0]",Charging
0.4978690981402942,0.7455873833664576,0.0457089114009896,0.4124086069828281,3428,0.7496843853820598,0.0,0.3692283532748077,0.6307716467251925,49.78690981402941,86.551035,"(40.0, 50.0]",Charging
0.4988883054171658,0.9968817137356638,0.3781948057499325,0.179262722093778,4750,1.0,0.9830711013742284,0.970973112743742,0.0290268872562577,49.88883054171659,64.63278,"(40.0, 50.0]",Charging
0.5004033732001751,0.786651413658807,0.0475531375407668,0.4811446226415006,6979,0.7901993355481728,0.8669587731527585,0.2546457391802579,0.7453542608197419,50.04033732001752,90.72465,"(50.0, 60.0]",Charging
0.5004642692619301,0.7616502470060458,0.3182609964805355,0.6396723221629909,6387,0.7657807308970099,0.8498307110137423,0.0896828934257308,0.9103171065742692,50.04642692619301,96.73334,"(50.0, 60.0]",Charging
0.4979762190744392,0.7456976712530676,0.0153836820946049,0.4064511054232739,3407,0.7496843853820598,0.0,0.1886555493341639,0.811344450665836,49.797621907443926,93.12831,"(40.0, 50.0]",Charging
0.4990988377760353,0.7754440187620172,0.0484711175863688,0.464662938032759,7277,0.7795847176079734,0.8552081258713404,0.8737437886939026,0.1262562113060974,49.90988377760354,68.17431,"(40.0, 50.0]",Charging
0.497711715864691,0.7462475919206503,0.052909624271585,0.8786544381967791,3397,0.7496843853820598,0.0,0.503929017017527,0.496070982982473,49.77117158646911,81.64462999999999,"(40.0, 50.0]",Charging
0.4995814510353358,0.7449047828076614,0.0567098337698357,0.3870723334581469,3066,0.7496677740863787,0.0025891256721768,0.5481911147454166,0.4518088852545834,49.95814510353358,80.032405,"(40.0, 50.0]",Charging
0.4995836423270118,0.745459702187415,0.0457766894277335,0.7701757413509098,3002,0.7496677740863787,0.0025891256721768,0.8756403141236923,0.1243596858763076,49.95836423270119,68.10522999999999,"(40.0, 50.0]",Charging
0.486858383193741,0.9958961274878332,0.6389793010643948,0.2318403792954059,1427,0.9988372093023256,0.962557259510058,0.9823213795218356,0.0176786204781642,48.6858383193741,64.219425,"(40.0, 50.0]",Charging
0.4812841676516984,0.9937795513498652,0.6375961753270932,0.1242079872651275,1338,0.9991196013289037,0.9611631149173472,0.7240242523542872,0.275975747645713,48.128416765169845,73.62777,"(40.0, 50.0]",Charging
0.5012642139705336,0.766390538427991,0.0384430295690541,0.549613510633391,4302,0.7700996677740863,0.8550089623580961,0.7736013159272858,0.2263986840727143,50.12642139705336,71.82195,"(50.0, 60.0]",Charging
0.3767575854451779,0.0798061358015566,0.5022461444901845,0.0570361935804877,2489,0.8341476929445436,0.8103813914828369,0.2464832397859627,0.7535167602140376,37.67575854451779,91.021965,"(30.0, 40.0]",Charging
0.5015725522613461,0.8892374291607531,0.3879603159446287,0.2644110061405163,6195,0.8939867109634552,0.9267078271260704,0.8763446476486091,0.123655352351391,50.15725522613462,68.079575,"(50.0, 60.0]",Charging
0.4635719635090293,0.4136746520162504,0.3142264705071495,0.0026746966414103,5092,0.8341476929445436,0.8103813914828369,0.5789117793090118,0.421088220690988,46.35719635090293,78.91342,"(40.0, 50.0]",Charging
0.5011426177009567,0.7518782234856141,0.3221621566694941,0.7871672793195028,5316,0.7554817275747508,0.846444931288588,0.5147125540896162,0.4852874459103835,50.11426177009568,81.251845,"(50.0, 60.0]",Charging
0.5011481051780461,0.7643853445887151,0.3199867291792116,0.6026316974059129,5228,0.7682724252491695,0.8540131447918741,0.4701620516188209,0.5298379483811788,50.11481051780461,82.874575,"(50.0, 60.0]",Charging
0.5004140991363258,0.8019497870768764,0.0459325939350062,0.3136136115688278,6844,0.8056478405315615,0.8767177853017328,0.3497083899973383,0.6502916100026617,50.041409913632585,87.26204,"(50.0, 60.0]",Charging
0.5013658687645499,0.7513833308487553,0.3168263815079131,0.8844660825043671,5324,0.7548172757475083,0.846444931288588,0.3874305223914505,0.6125694776085495,50.136586876455006,85.88803,"(50.0, 60.0]",Charging
0.4672839441855457,0.996604473440708,0.376440802960483,0.0123627423640539,1698,1.0,0.9454291973710416,0.0755599835879718,0.9244400164120286,46.72839441855457,97.24776,"(40.0, 50.0]",Charging
0.5020303374167507,0.7795377176433794,0.3011264608203629,0.4942337858821087,766,0.7837043189368771,0.866162119099781,0.6330533524065736,0.3669466475934266,50.203033741675085,76.94134,"(50.0, 60.0]",Charging
0.5018731492889442,0.7664193996296059,0.324304641733222,0.5637771926028373,6286,0.7703986710963455,0.856004779924318,0.2110354004810772,0.7889645995189227,50.18731492889442,92.313135,"(50.0, 60.0]",Charging
0.5011733069373173,0.7706415508461988,0.3450355584246206,0.5550409162867184,2840,0.7744186046511627,0.857199761003784,0.7816770605393264,0.2183229394606733,50.11733069373175,71.527795,"(50.0, 60.0]",Charging
0.5010373313950134,0.8545612267468339,0.3681199308020357,0.3371721458494877,5324,0.8578073089700997,0.9065923122883888,0.3871515892940755,0.6128484107059242,50.10373313950135,85.89819,"(50.0, 60.0]",Charging
0.387201361316603,0.4157930196334598,0.4918552034114723,0.2683336234148769,3618,0.8341476929445436,0.8103813914828369,0.2411601749975737,0.7588398250024262,38.720136131660304,91.215855,"(30.0, 40.0]",Charging
0.499997101613434,0.7494700713965432,0.3054008361399533,0.9253295907114256,6393,0.7536544850498339,0.8422624975104562,0.7709806900601669,0.229019309939833,49.9997101613434,71.917405,"(40.0, 50.0]",Charging
0.5017915958109797,0.76229804809686,0.3255847067110154,0.6055635390884956,6153,0.7660465116279069,0.8536148177653854,0.7854348329510586,0.2145651670489414,50.17915958109798,71.39092000000001,"(50.0, 60.0]",Charging
0.4994084356121862,0.7452260515710815,0.3587255207595062,0.9378857926625298,4115,0.7495016611295681,0.0005974905397331,0.1959458337182619,0.8040541662817382,49.94084356121862,92.862765,"(40.0, 50.0]",Charging
0.5011501249601552,0.7534551219214338,0.3161220165283644,0.7604545126412852,5631,0.7574750830564784,0.8474407488548099,0.5321107314979298,0.4678892685020706,50.11501249601553,80.618125,"(50.0, 60.0]",Charging
0.4458454899489074,0.993351648430362,0.4579333274127932,0.0084012113361587,3719,0.9991196013289037,0.9107747460665206,0.4834461031110786,0.5165538968889212,44.58454899489075,82.39071,"(40.0, 50.0]",Charging
0.5001336683631907,0.7547023170995655,0.3222759396409007,0.8296930795540393,4812,0.7588039867109635,0.8444532961561443,0.7935413260935186,0.2064586739064815,50.013366836319086,71.095645,"(50.0, 60.0]",Charging
0.4990201004881036,0.8808586100826328,0.6376862395231321,0.3334792213958723,1074,0.8858637873754153,0.9207329217287394,0.3828691700820642,0.6171308299179359,49.90201004881036,86.054175,"(40.0, 50.0]",Charging
0.4701303991721169,0.9921198792941032,0.3560219820767892,0.074601085499617,742,0.9987541528239204,0.9571798446524598,0.4611545167188957,0.5388454832811045,47.0130399172117,83.20267,"(40.0, 50.0]",Charging
0.5001607124940145,0.7585233064363096,0.0453282050758212,0.8371453868669505,4336,0.7624584717607974,0.8486357299342762,0.7157058139842943,0.2842941860157058,50.01607124940145,73.930765,"(50.0, 60.0]",Charging
0.4635260435965977,0.9933407377141166,0.6830179328811834,0.0408678524978331,1088,0.99921926910299,0.9358693487353118,0.6689422409446607,0.3310577590553396,46.35260435965978,75.634105,"(40.0, 50.0]",Charging
0.502177616548522,0.7607505912427186,0.3166624211920248,0.4457100914269857,5737,0.7649667774086378,0.8536148177653854,0.8992447529485987,0.100755247051401,50.2177616548522,67.24544999999999,"(50.0, 60.0]",Charging
0.4990652073045296,0.7668396087165592,0.3155904478606863,0.6099973037667681,3707,0.7715282392026578,0.8502290380402311,0.1416664413147138,0.8583335586852863,49.90652073045296,94.839865,"(40.0, 50.0]",Charging
0.499090896886785,0.8562146484105745,0.3579000864105537,0.3513618011318633,3587,0.8607973421926911,0.905596494722167,0.8863016806954549,0.1136983193045451,49.909089688678506,67.716895,"(40.0, 50.0]",Charging
0.499125052564063,0.7515109686654367,0.2952912585351694,0.8111157830209772,3242,0.7556810631229236,0.8400716988647681,0.3995738583132426,0.6004261416867573,49.91250525640631,85.445715,"(40.0, 50.0]",Charging
0.5017665846426446,0.7744617522756404,0.0382563069580743,0.6130476429126084,997,0.7784551495016612,0.8635729934276041,0.4137957399832887,0.5862042600167114,50.176658464264456,84.92769,"(50.0, 60.0]",Charging
0.5004231255201395,0.770201248255361,0.3088231114481669,0.5380768305385524,6524,0.7735880398671097,0.8540131447918741,0.8372583237575911,0.1627416762424087,50.04231255201395,69.503275,"(50.0, 60.0]",Charging
0.5004286710567027,0.7669857183937137,0.0473411600841692,0.8177621781793298,1795,0.770764119601329,0.8540131447918741,0.3805561667893634,0.6194438332106367,50.04286710567028,86.138425,"(50.0, 60.0]",Charging
0.500223060327616,0.7592566170472346,0.300769335091874,0.6759372599374958,6409,0.7624584717607974,0.8476399123680544,0.7282206031351696,0.2717793968648305,50.02230603276161,73.47492,"(50.0, 60.0]",Charging
0.5004493470528963,0.7752940080330383,0.3190124657597445,0.5266787980216284,6447,0.7790697674418605,0.8573989245170285,0.1867657501454034,0.8132342498545968,50.044934705289634,93.197145,"(50.0, 60.0]",Charging
0.5004274069470038,0.98325791424458,0.3758089892713456,0.1073478872003975,5078,0.9867109634551496,0.9766978689504084,0.7116195539239312,0.2883804460760688,50.04274069470039,74.079605,"(50.0, 60.0]",Charging
0.498888192435249,0.879836509037596,0.0721249886790674,0.1723866341146802,467,0.8843355481727575,0.9207329217287394,0.8203857540411325,0.1796142459588676,49.8888192435249,70.11785,"(40.0, 50.0]",Charging
0.4994579678683479,0.7670523878117135,0.6199694808909868,0.5754207237643889,1092,0.7708139534883721,0.8502290380402311,0.3113073190699503,0.6886926809300495,49.9457967868348,88.66077999999999,"(40.0, 50.0]",Charging
0.5005741628398217,0.7568142244967898,0.3065303601633016,0.7480946356605083,2000,0.7609634551495017,0.8476399123680544,0.4988485087168652,0.501151491283135,50.05741628398218,81.82968500000001,"(50.0, 60.0]",Charging
0.5005080751650601,0.7764403564580916,0.3280673266223288,0.5205841277916574,4758,0.7803986710963455,0.8583947420832504,0.2627228564945494,0.7372771435054506,50.05080751650601,90.430445,"(50.0, 60.0]",Charging
0.5012724684130595,0.7621885037182543,0.3371831353985098,0.6562969986404218,2636,0.7666112956810631,0.8528181637124079,0.6109975962610885,0.3890024037389115,50.12724684130596,77.74471000000001,"(50.0, 60.0]",Charging
0.5004030159394537,0.7714845756552121,0.3297419580066744,0.5102794700741681,5011,0.7754152823920266,0.8552081258713404,0.4105254141408373,0.5894745858591628,50.04030159394537,85.04681000000001,"(50.0, 60.0]",Charging
0.5019206345861086,0.7627550566608514,0.0484966652324013,0.8388076788944278,990,0.7666777408637874,0.856004779924318,0.5383342889628836,0.4616657110371165,50.19206345861086,80.391435,"(50.0, 60.0]",Charging
0.4132367692584718,0.4130758212136021,0.4635500351873395,0.1896973388076326,5330,0.8341476929445436,0.8103813914828369,0.3417276363810572,0.6582723636189429,41.32367692584718,87.552735,"(40.0, 50.0]",Charging
0.4848855234529327,0.996345176286343,0.3543663440413746,0.1654484320206765,4636,1.0,0.959370643298148,0.7017373331497573,0.298262666850243,48.48855234529327,74.43956,"(40.0, 50.0]",Charging
0.5016890230772689,0.7649231633177863,0.0528756802028817,0.7512850088600423,155,0.768953488372093,0.856004779924318,0.3942551861720564,0.6057448138279435,50.168902307726896,85.63944500000001,"(50.0, 60.0]",Charging
0.3593979549327779,0.5811916144379373,0.1095978741134292,0.4537430547962032,976,0.8341476929445436,0.8103813914828369,0.780828181467394,0.2191718185326059,35.939795493277785,71.55871499999999,"(30.0, 40.0]",Charging
0.5003022574312554,0.8569575543633186,0.3661074455570136,0.2778554769074602,6547,0.8604651162790697,0.902409878510257,0.4810677591912368,0.5189322408087633,50.03022574312554,82.47734,"(50.0, 60.0]",Charging
0.4990883591842817,0.7833740567176828,0.0340172618345234,0.4237936066274281,7109,0.7877408637873754,0.8601872137024498,0.2159922283089365,0.7840077716910636,49.908835918428174,92.132585,"(40.0, 50.0]",Charging
0.4127793195822133,0.5791360932373592,0.053514613462626,0.2260750432788414,1789,0.8341476929445436,0.8103813914828369,0.1380841002506417,0.8619158997493586,41.27793195822134,94.97035,"(40.0, 50.0]",Charging
0.5003523198038808,0.7972093963022612,0.3436274816007814,0.4621036886078925,4664,0.7998338870431894,0.8691495717984465,0.695714052943204,0.3042859470567955,50.03523198038808,74.65895499999999,"(50.0, 60.0]",Charging
0.4991997280741739,0.7706684574300487,0.3660001138786041,0.5713796090267707,1510,0.7746677740863788,0.8526190001991636,0.0078093031051485,0.9921906968948516,49.9199728074174,99.715545,"(40.0, 50.0]",Charging
0.5020670476380492,0.7662116222601172,0.3075601169557241,0.6196116814096798,5882,0.7701162790697674,0.856004779924318,0.885806135182894,0.1141938648171059,50.206704763804936,67.734945,"(50.0, 60.0]",Charging
0.5019470988386223,0.7823385410224392,0.6199936691322999,0.4720343675918865,4228,0.786328903654485,0.866162119099781,0.9862879399459236,0.0137120600540761,50.194709883862245,64.074945,"(50.0, 60.0]",Charging
0.4153175206392721,0.7450970719830153,0.0910566932984153,0.4747090642332968,3484,0.8341476929445436,0.8103813914828369,0.0701681464168147,0.9298318535831852,41.53175206392722,97.444155,"(40.0, 50.0]",Charging
0.5000734013472179,0.7512900041079972,0.3139055518682947,0.8928803267128498,1864,0.7549833887043189,0.843258315076678,0.8597140853389771,0.1402859146610229,50.00734013472179,68.68533500000001,"(50.0, 60.0]",Charging
0.4803171062775205,0.9935846870183036,0.3769769409919256,0.0923826373671675,3298,0.9991196013289037,0.963752240589524,0.8647398228198296,0.1352601771801702,48.031710627752055,68.502275,"(40.0, 50.0]",Charging
0.5010797063652209,0.8612709237309325,0.0602217519910864,0.149693168288489,4288,0.8647840531561461,0.9109739095797652,0.6096284630360796,0.3903715369639202,50.10797063652209,77.79458,"(50.0, 60.0]",Charging
0.4119406278139871,0.4160563836129639,0.4185279899423455,0.4537963878978411,1465,0.8341476929445436,0.8103813914828369,0.4712554089616317,0.5287445910383684,41.19406278139872,82.83475,"(40.0, 50.0]",Charging
0.5000968015537015,0.753189894127988,0.3204143252191043,0.8338135007062245,4866,0.7573089700996678,0.8444532961561443,0.8621285313280166,0.1378714686719833,50.00968015537015,68.59739,"(50.0, 60.0]",Charging
0.4731240311086929,0.9929372125060784,0.6293903253167685,0.1726379559575801,4186,0.9987541528239204,0.9470225054769968,0.4363456689390837,0.5636543310609163,47.3124031108693,84.10632,"(40.0, 50.0]",Charging
0.4796502649218875,0.9959109359285516,0.3523777441043554,0.0361090978969288,2012,1.0,0.957379008165704,0.581155049327369,0.418844950672631,47.96502649218875,78.83171,"(40.0, 50.0]",Charging
0.4641801851993115,0.9926020108363012,0.6331598442684272,0.0411884056979717,1198,0.9987541528239204,0.941844254132643,0.735302785858037,0.264697214141963,46.41801851993115,73.21695500000001,"(40.0, 50.0]",Charging
0.540778257003685,0.7450910066626658,0.0433792454868314,0.0520057821585893,4331,0.7495016611295681,0.0005974905397331,0.7495326292011381,0.250467370798862,54.0778257003685,72.69864,"(50.0, 60.0]",Charging
